District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate,Rainfall_Temp_Ratio,Moisture_Heat_Index,Water_Availability_Index,Drought_Indicator,Heat_Stress_Indicator,Rainfall_Anomaly,Temperature_Anomaly
Tolon/Kumbungu,2012,1.5,0.4536280112430905,0.41070322523786745,-0.375954370005013,0.6030012428342088,-0.6027977394989247,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.9676888233414725,0.5264217821892634,-0.028534526403651988,0.3105307296837641,-0.6257582620805723,0.21627818202715227,-0.7112424121922832,-0.12268698536582621,-0.11343639191334733,0.35451134285709107,-0.550908796693391,0.4531816772179152,-0.9112537960557195,-1.0040371581205207,1.7431833142983413,-4.4138465699964335
Akontombra,2018,2.25,1.2808127653455137,-1.3382217275911337,1.3297716525649854,-1.0758697556573589,1.268043379818211,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,-1.1740736316430491,1.7337226250214548,-1.2277194231440622,1.4344468382668911,1.6972368797714024,-0.006248934931401874,0.36898540055125784,0.07953476197346569,1.588997712868449,0.9836667771992668,1.2813657087033112,-0.9112537960557195,-1.0040371581205207,0.8120521616213272,-0.9444310648881464
Wenchi,2012,1.96,0.013969173699759614,-0.9398472646794883,0.13023438506811558,-1.569000709313471,-0.42722425439166867,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.017858744432876987,-1.347921254244496,-0.2373170387691937,-0.4704827158737467,-0.17186833160360268,0.572104077136057,-0.7112424121922832,-0.286577780671521,-0.22846419262492085,0.19266003830297412,-0.7776526629576918,0.013705947441827926,-0.9112537960557195,-1.0040371581205207,0.2741894912514629,-1.636579354765105
Mfantsiman,2018,2.25,0.7050366406370641,-1.0799783654281006,1.2756009721617414,-0.9078881661641128,1.0968410188215099,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,-0.9823459532457616,1.132718232565952,-1.1192505396579482,1.204414464927468,1.0255317181997987,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.9304447641880152,0.8950111600082334,0.7055844958333907,-0.9112537960557195,-1.0040371581205207,0.7500394524420445,-0.6446548284157596
Pusiga,2019,2.53,0.7744564570912745,1.5550044189829835,-1.3377243161245154,2.2344174422939296,-0.719361049113699,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.5408648313957087,2.090330374257219,0.1206795574964158,1.4162136792223492,-0.9496256203508807,0.0008050079229599098,0.6987445423294795,0.5984325139792301,0.14726329465954288,0.4312296942806827,-0.33607316628535877,0.7738835604331332,-0.9112537960557195,0.9959790749895374,0.1326614353358383,0.07066548846481344
Cape Coast,2013,1.39,-1.0781678798695657,-0.6794451927778112,0.5480578540042316,-1.167629698918045,1.1143255152637264,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.3215470880329099,-1.0094817290290912,-0.3814413904204742,-0.6142884362597538,1.102300334457288,-0.7328520028955325,-0.7112424121922832,0.13953828712328512,0.10795048666267083,-0.9626396979536739,1.073621459866906,-1.0773014167250323,1.0973891185182554,-1.0040371581205207,-1.574026369299422,-0.6050828502345799
Tarkwa Nsuaem,2014,1.2,0.8726650797809069,-0.9769153947630821,1.1523058340545436,-1.3899953280097306,0.5322374878749456,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.3774194456157687,-1.2481699008747287,0.9370259443849512,-1.0256753594647188,0.6786414439505128,1.4153348910525736,-0.7112424121922832,-0.3849122578549379,-0.2962153214225454,1.0773697452175366,0.2966004404124334,0.872839305979043,-0.9112537960557195,-1.0040371581205207,0.25274148657291334,-0.0972642303408216
Biakoye,2019,2.53,-0.04728360552454353,-0.1643770491371368,1.047142999285496,-0.21748383334686924,2.2879723389474886,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,0.5408648313957087,-0.2230476521430513,1.0935110736309863,-0.7096753326435007,1.9533983850486623,0.009946681488182396,0.6987445423294795,0.5984325139792301,0.14726329465954288,-0.022578349640936902,2.651918935522364,-0.04587866762274452,-0.9112537960557195,0.9959790749895374,0.8862693627381931,0.3808384024170931
Tarkwa Nsuaem,2013,1.22,-1.5461391131432418,-0.8219817129494829,0.33334333000874466,-1.167629698918045,-0.9881851819127725,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.414667684004341,-1.0573058821479482,-1.5230884877580202,-0.5443748310664034,-0.689067536516059,-1.2236664148706429,-0.7112424121922832,-0.253799621610382,-0.19214891068627452,-1.4150798494555625,-1.3787185478530373,-1.5464753892137328,1.0973891185182554,0.9959790749895374,-2.8720596124452102,0.44404908703653806
Nadowli,2012,1.45,0.7267473479398999,0.7036709754825312,-1.2983490522941363,1.7627041412982112,-0.8242680277669961,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.0421853001186174,1.413574681080876,0.02746848146255653,1.0600036602963878,-0.8687639446555576,0.09763800410344281,-0.7112424121922832,-0.15546514442696516,-0.13217796341384638,0.5574803896343259,-0.7269221033880283,0.7261186458302654,-0.9112537960557195,-1.0040371581205207,0.20418640119876622,-2.435913723936689
South Tongu,2019,2.53,-0.06593167386616477,0.13599199164002715,0.7218135068908991,0.5075142080566406,1.2002909561046216,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,0.5408648313957087,0.3591088312551633,0.5271788957997083,-0.43746683174276163,0.9464412246811337,-0.2374250447441341,0.6987445423294795,0.5984325139792301,0.14726329465954288,-0.09752600464579851,1.498986197135986,-0.06518752883379765,-0.9112537960557195,0.9959790749895374,1.1100302231423516,0.404100543826461
Tano North,2012,1.83,0.3190080142367889,-1.2456439185138206,0.5364975208716141,-1.569000709313471,-0.09574734267465422,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.2599722939585972,-1.4473120705605464,0.15548566898122418,-0.7979175145126192,0.19651960770577923,0.901740311812513,-0.7112424121922832,-0.286577780671521,-0.22731142638297927,0.5713115893316335,-0.5055601355148954,0.318894473801056,-0.9112537960557195,-1.0040371581205207,0.5181132522857284,-1.5531451690851108
Biakoye,2021,2.53,-0.8526895936805476,0.01954502059540997,0.7080135006073406,0.4961754507658511,1.678929046210292,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,1.1554607648071529,0.30755827151657317,0.05045978828734851,-0.4684997491138081,1.3820753777472863,-0.9693986613234441,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.8483553633525118,2.0168179536076303,-0.8515173854490198,1.0973891185182554,0.9959790749895374,-0.1542173059669416,1.0234324758324207
Bongo,2018,2.25,0.7609808456619277,1.8103489423541268,-1.7856363233510146,1.3760840142301585,-0.48550590919905706,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.6000657490609318,0.2492985412380079,1.8785743000674198,-0.8133060355981133,0.24603380815758166,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.36936617352081286,0.038691561004370656,0.7605530410946809,-0.9112537960557195,-1.0040371581205207,0.5867415385602722,-0.2325577328616836
Ledzokuku Krowor,2020,2.58,-0.1259593975059822,-0.4222503467735554,0.8727312805263303,0.14168180268838118,1.9717943616174132,Coastal Savannah,-0.49470617805705996,0.9832189445227664,1.0623401688357215,-0.08644799812436871,0.859417616716858,-0.702596492732883,1.7644757317974669,-0.1820468892055173,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,-0.051416580571015204,2.16898802923693,-0.12473389531921303,-0.9112537960557195,-1.0040371581205207,0.7846297996975355,-0.5201293443802113
Zabzugu/Tatale,2011,1.52,0.10435105237739785,0.19045315447498268,-0.2673189107039543,0.825681837406191,-0.761615248849054,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.241348174764311,0.5881985649460746,-0.34863108687416305,0.16286186388412638,-0.7119907947060261,-0.17544029950210854,-0.7112424121922832,-1.3354788706279674,-0.7779939186829034,0.05848298799943522,-0.808949163195964,0.10386807778872997,1.0973891185182554,-1.0040371581205207,-0.23281736021377192,-1.8056222259163062
Birim North,2014,2.0,0.1932356408962196,-0.9526144908480505,0.7088957960910451,-0.3359633481863216,0.3311657787894589,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.110979340404308,-0.5811830947961018,0.2899761541787228,-0.7913368384382934,0.49576710312907435,0.28746986721086737,-0.7112424121922832,0.00842565087872963,-0.07888870752124826,0.3782113614070632,0.07769650414353096,0.19340444359056788,-0.9112537960557195,-1.0040371581205207,0.40360488643794207,-0.4175469358145841
Lambussie Karni,2015,0.87,-0.3353077851659338,2.564910512142177,-2.557130199225547,2.172631713908448,-2.2295844293101243,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-2.159632451775788,2.4747391440030477,-1.3395988137216257,2.8904698022916047,-2.2940252125643243,-0.9163828839158074,-0.7112424121922832,-0.08990882630468759,0.030703696268351947,-0.7512542140118633,-1.986665786007871,-0.3366110100638784,1.0973891185182554,0.9959790749895374,-0.839580968511857,2.4259674277084886
Kwahu East,2017,2.04,0.12007259904496863,-0.6595233857611741,0.4927786485060765,-0.6910344329776751,0.24738590000383867,Forest Ochrosol,2.021401883290528,0.9832189445227664,1.1927090031957255,-0.7011788667677411,0.18947371776253746,-0.5774350416663228,0.3457274193165194,0.3425040886103802,-0.7112424121922832,-2.1549328471564415,-0.9228976850354491,0.24265761517220405,0.08697625734816142,0.12020288959477726,-0.9112537960557195,-1.0040371581205207,1.1711024173338667,-0.8372123354465356
West Ahanta,2018,2.25,0.6671279761615783,-0.756541969157988,1.0535792317243027,0.1643068230232503,1.3926204169690009,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,-0.1957987997304755,1.2715972823583497,-0.9049811530540218,1.3665831998261135,0.5686516498977913,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.8165045682410171,1.3610135551145182,0.6678629465159777,1.0973891185182554,-1.0040371581205207,-0.10494595492930718,-0.5761450249359232
Nanumba South,2011,1.5,0.33296003617121395,0.20568747748770377,0.16803735310061607,-0.11805973006555397,0.09148247339407777,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.0923552212100218,-0.024512921875081695,0.26767581696088966,-0.09795395095682925,-0.00092376539689793,0.34735678224441574,-0.7112424121922832,-1.6632604612393567,-0.9205208702451699,0.27844841459800657,0.20940918347233045,0.3329583874073195,1.0973891185182554,-1.0040371581205207,-0.3564377976144322,-1.4455172244675938
Ga West,2013,1.12,-1.916854544737441,-0.6894369349966829,0.3732389219448959,-0.42499359061774317,-0.17297053529444195,Coastal Savannah,-0.49470617805705996,-1.0170674655637142,-1.507788279975772,-0.5434297174886451,-1.503682622735411,-0.5215501655083615,-0.011023643867697344,-1.779474765702325,-0.7112424121922832,-0.41769041691607617,-0.32672462191941853,-1.8078936502742164,-0.40529587684901636,-1.9166291272730591,1.0973891185182554,-1.0040371581205207,-2.0500521774848846,-0.15392311879275244
Berekum,2020,2.58,0.5887924773980528,-0.8824255856315367,0.5418139167349504,-0.525887532807125,0.08492578722824647,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,-0.6751943710976828,0.455890788718528,-0.6789539409177573,0.2618783227410296,0.7519748810147854,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,0.7657775894223063,-0.17694705240301717,0.5887426472709254,-0.9112537960557195,-1.0040371581205207,0.889869785552554,-0.7232894424846907
Upper Denkyira East,2021,2.53,0.11047633029982801,-1.0141068796888784,1.2213058654723334,-0.37260433239453794,1.1828064596624064,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.6260017500765496,0.6704016651242024,-1.0716561182916753,1.2603849417260062,0.21849072865094196,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.30669868401700745,1.0182629747427596,0.11117933816990021,1.0973891185182554,-1.0040371581205207,-0.5388630687120192,-0.45478769349894627
Ga South,2013,1.65,-1.916854544737441,-0.6894369349966829,0.3732389219448959,-0.42499359061774317,-0.17297053529444195,Coastal Savannah,-0.49470617805705996,-1.0170674655637142,-0.46483760509574545,-0.5434297174886451,-1.503682622735411,-0.5215501655083615,-0.011023643867697344,-1.779474765702325,-0.7112424121922832,-0.5160248940994937,-0.3550873835643865,-1.8078936502742164,-0.40529587684901636,-1.9166291272730591,1.0973891185182554,-1.0040371581205207,-1.9865625311718358,-0.36322797456532346
Kassena Nankana West,2021,2.53,0.36072796275289754,2.340713086428625,-2.5294453505542256,1.9518934064649842,-1.5309330923065678,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,2.2229048730377325,-0.5998601655021921,2.768623221036633,-1.7227490673003638,-0.27057068163410564,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.09093693103198552,-1.1391751583603853,0.3597310585652543,-0.9112537960557195,0.9959790749895374,0.12316789569975078,0.3471316490307496
Berekum,2021,2.53,1.0436964511038778,-0.6411435142721448,0.2506450956324388,-0.4493509210942656,-0.4060971545239918,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.5417145445357071,0.4937828403497111,-0.43628077899916906,-0.22456328223730915,1.1753457598616903,2.108731496851242,-0.4832467350383554,-0.30564231339098397,1.169685862131824,-0.6567295362083972,1.0432683034439008,-0.9112537960557195,0.9959790749895374,1.4775504424416128,0.11971123330360743
Mampong,2016,1.54,-1.50938744560866,0.2933927702977987,-0.5247116508534294,-0.12997592407022981,-1.2220403218274156,Forest Ochrosol,2.021401883290528,-1.0170674655637142,-0.8931923465643277,-0.0005161704349254808,-1.5829317366168412,0.3652120727596758,-1.1176374806679097,-1.4439997126126256,-0.7112424121922832,-0.12268698536582621,-0.11697927903100817,-1.5291794324989691,-1.326269841384561,-1.5098728332121565,1.0973891185182554,0.9959790749895374,-1.2070328028686654,1.9514802545632757
Jaman North,2020,2.58,0.38311925649156,-0.5223528012255679,0.21112278255477201,-0.525887532807125,-0.044750894718189216,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,-0.5483372947945632,0.2304039058784807,-0.3730894504340635,0.05884030851218401,0.5459622621317117,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,0.4784862059838764,-0.20128202359661418,0.3830257775253231,-0.9112537960557195,-1.0040371581205207,0.506763128070745,-1.0146528244097612
Birim Central,2018,2.25,0.905060994126205,-1.1852617232528697,1.1057590915489361,-0.08981782533199997,1.0130611400358909,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,-0.5119120398026877,1.2528148255150502,-1.069843172566657,1.161764255295676,0.8934414456322503,-0.006248934931401874,0.36898540055125784,0.07953476197346569,1.1615045806164284,0.7593068946223592,0.9055231616205923,-0.9112537960557195,-1.0040371581205207,1.1071820346949761,-1.0535652696212643
Birim Central,2021,2.53,-0.34524434712898766,-0.9485437810551777,0.9996913383350648,0.4961754507658511,0.6786701455785056,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.05939176546342051,0.03796599026624586,-0.940038118309368,0.7991404288083327,-0.4950852920839189,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.17203377446742446,0.4730529209487931,-0.3447704104503348,1.0973891185182554,-1.0040371581205207,-0.508060536775535,-0.2265109256346657
Tano South,2011,1.85,0.31778295865230316,-1.219369337123454,0.7180694068254412,-0.3017895935737918,0.21751655191505298,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,0.4477442354242781,-0.6553619123250601,0.3247463267937247,-0.8845563124547466,0.46722247575675285,0.39819534720107763,-0.7112424121922832,-1.4665915068725237,-0.7455833968363313,0.5641780743395842,-0.1455856513059233,0.31786087266194585,-0.9112537960557195,-1.0040371581205207,0.6614525322486183,-1.127961894607735
Ahanta West,2014,1.13,0.9060818737799432,-0.6188779652535413,0.8523140581150014,-0.7280953711596222,0.9824632712620119,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.507788279975772,-0.7105285250227683,1.2352177839728495,-0.7564260915089687,0.9708388010313053,1.1547895192095354,-0.7112424121922832,-0.3849122578549379,-0.2993536770945237,1.0257399509843004,0.9461240487048342,0.9065251854443512,-0.9112537960557195,-1.0040371581205207,0.5049940007283151,-0.11845417575300661
Kadjebi,2011,2.26,0.6812841740267508,-1.579257089266114,0.8539994687184868,-0.3645202184001752,1.1689645666456518,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,0.5036165930071362,-0.8224540528631845,1.1543104767795973,-1.072718810168344,1.420861762892106,0.7810119994336839,-0.7112424121922832,-0.2210214625492437,-0.20224877871306032,1.0261842052518784,0.7769439395142617,0.6818801612755946,-0.9112537960557195,-1.0040371581205207,0.1522316072569396,-1.0791238047039573
Ga East,2011,1.2,-0.43256358684541046,-0.4559262186964122,0.9503959060533086,-1.191619569667548,1.976894006413059,Coastal Savannah,-0.49470617805705996,-1.0170674655637142,-1.7871500678900647,-0.9497961995597958,0.5728377556554034,-0.7542342050585387,1.779373881801855,-0.04729014402130885,-0.7112424121922832,0.3362072414901188,0.3848379127241876,-0.35167530208681713,2.160158280178204,-0.43128202524223636,-0.9112537960557195,-1.0040371581205207,0.3113012002163712,-0.4493024688005898
Ejura Sekyedumase,2019,2.53,-0.12310093447551423,0.4567762588026653,-0.22778528614572804,0.4295077574357148,-0.6639934770466802,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.5408648313957087,0.42915076451091094,-0.4508404929538046,0.23218704641603916,-0.6861977196809405,-0.267494147469927,0.6987445423294795,0.5984325139792301,0.14726329465954288,-0.2116468826921667,-0.609824779993159,-0.12348503473460735,-0.9112537960557195,0.9959790749895374,0.3314117019944688,0.5884628639567056
Gushiegu,2018,2.25,0.5593230847268053,1.1248044067816072,-0.7685984832139168,0.9409067089492223,-0.6348526496429879,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.0287139131953251,0.025071003206682294,0.833808883144621,-0.7981959241516449,0.20362530221462186,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.3141485974331436,-0.36523894107265015,0.5588389296330686,1.0973891185182554,0.9959790749895374,-0.7473616533231817,0.08127548023854715
Jomoro,2015,1.18,1.0743908993596119,-1.1990157881590928,1.3392280503133929,-1.6335161385282218,1.647602656751321,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.414667684004341,-1.472075703216112,1.7895323968697565,-1.1879242464968853,1.727459926309311,1.7501976875228802,-0.7112424121922832,-0.3849122578549379,-0.29707466420319195,1.33942064578766,1.4656261670601562,1.0752112040519908,-0.9112537960557195,-1.0040371581205207,0.5331561633931929,-0.30372852332318173
Krachi East,2020,2.58,1.6859658705924876,0.30640670615076937,0.304103152760385,0.3599528805361669,1.2826137935200577,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,1.0623401688357215,0.32663996032439285,2.096376901853628,-0.1435962963829834,0.9687740873813939,1.4596562477285415,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,1.5724128265210353,1.6654993369968853,1.6864577448199145,-0.9112537960557195,-1.0040371581205207,0.3991537593800411,-0.6020855667386816
Sunyani,2016,1.66,-0.10731132916436097,-0.4313786050969621,0.18406572105455113,-0.9826399734886061,-0.5736569120952298,Forest Ochrosol,2.021401883290528,-1.0170674655637142,-0.44621348590145926,-0.8080730519836087,-0.39506729830313464,-0.3263153062374967,-0.4173726331233881,0.2167024879029414,-0.7112424121922832,-0.5160248940994937,-0.3544454568001819,-0.031027202412903035,-0.7826707671060743,-0.10764300694841125,1.0973891185182554,0.9959790749895374,-0.009411746263916535,0.8525960232719305
K. M. A.,2014,1.3,-0.93572113885127,-0.1949073725836853,0.6562408540828774,-0.8422178635215937,1.4698436095887886,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.414667684004341,-0.6370130095235245,-0.1120989238323704,-0.5114243202440922,1.2673678413010356,-0.6828113146790505,-0.7112424121922832,0.00842565087872963,0.01770259634756069,-0.8964729180058981,1.681529983359729,-0.9346622357731647,1.0973891185182554,0.9959790749895374,-0.3387172163576584,0.46265531748167493
Ashaiman,2021,2.53,-0.8526895936805476,0.01954502059540997,0.7080135006073406,0.4961754507658511,1.678929046210292,Coastal Savannah,-0.49470617805705996,0.9832189445227664,1.1554607648071529,0.30755827151657317,0.05045978828734851,-0.4684997491138081,1.3820753777472863,-0.9693986613234441,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.8483553633525118,2.0168179536076303,-0.8515173854490198,1.0973891185182554,0.9959790749895374,-0.1542173059669416,1.0234324758324207
Nanumba North,2016,1.41,1.4564721244320984,0.7583788480019087,-0.11081326567173495,0.14462148050451126,-0.11687444254233231,Savanna Ochrosol,2.021401883290528,-1.0170674655637142,0.056637732344267826,0.352085759973465,0.9732616822251312,0.26449492500390365,-0.2997075532206699,1.3309493339941885,-0.7112424121922832,-2.2204891652787193,-1.1623564055363262,1.242833082892803,0.14883292498177814,1.45614926243023,-0.9112537960557195,0.9959790749895374,1.0950032981253306,0.4854973603328003
Offinso,2020,2.58,1.1557890370843527,-1.1910594008366557,0.8037764950307832,-0.33328614160377545,0.9351094267310098,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,-0.6647170914730919,1.4155363365607943,-0.9194897667199038,1.094517297433364,1.2378230574643816,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,1.4212607369229442,0.6695736248780761,1.156160319081907,-0.9112537960557195,-1.0040371581205207,1.7440545562275198,-1.0290515392430097
Nandom,2021,2.53,0.6129532958698618,1.994456044349979,-2.440842523325447,1.610103366092939,-1.6613382949380968,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,1.8384372623537022,-0.5271860106049786,2.538104610165081,-1.7697504737377951,0.044459812474876334,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.19930015034142212,-1.3991219460424063,0.6118332255585099,-0.9112537960557195,0.9959790749895374,0.1467819490247036,0.7875608484373346
Akatsi,2021,2.53,-1.1533046223847108,0.35093780418795617,0.22442508369367722,0.6641570402590972,0.3457361924913057,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,1.1554607648071529,0.5439205864663174,-0.747621496328439,-0.08150940471410287,0.17661168889196147,-1.2894332765374976,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-1.1914067126041148,0.5638495228697014,-1.152894396420047,1.0973891185182554,0.9959790749895374,-0.2947234954567638,1.1550865752994364
Ga East,2017,2.04,0.16750947362201246,-0.3246766665867947,1.0447562768872745,-0.7625315970057359,2.3229413318319216,Coastal Savannah,2.021401883290528,0.9832189445227664,-1.414667684004341,-0.6305297936630416,1.3213389680448024,-0.7604292127468939,2.0342784124032804,0.41724419645577354,-0.7112424121922832,2.4340094214030126,1.9588290364105365,0.2220105187078271,2.620074677149288,0.1688986678741329,-0.9112537960557195,0.9959790749895374,1.0865226771449807,0.00926231598408022
Tamale,2018,2.25,-0.5399601264186884,1.3711440266715396,-1.214508358381241,0.9409067089492223,-1.447881734206041,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.1249537869504882,-1.0885295196937785,1.2513627036299375,-1.4982202826626627,-0.7948479973320758,-0.006248934931401874,0.36898540055125784,0.07953476197346569,-0.7590720539095314,-1.2989339277747698,-0.5407507930455896,-0.9112537960557195,0.9959790749895374,0.06569889968552219,0.12159188177162204
South Tongu,2014,1.5,-1.5877910030157678,0.22369728445010864,0.12486143180197455,-0.44163426682691803,-0.13435893898454745,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,-0.9676888233414725,-0.23022949671869736,-1.2522139938594552,-0.06605440999091783,-0.19413335019688116,-1.4482499557161561,-0.7112424121922832,-0.12268698536582621,-0.11343639191334733,-1.5964854041395191,-0.0528620904715548,-1.5875988383216177,1.0973891185182554,0.9959790749895374,-0.8560271031138182,0.710528703583849
Garu Tempane,2021,2.53,0.6745463683120775,1.6577590025424804,-1.841752578410629,1.866957715277454,-1.0231541747972053,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,1.879125683163698,-0.1220944485942622,1.8651589166440592,-1.2099835012749312,0.021940964886422307,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.31894868757039857,-0.6861343937424932,0.6738052635640226,-0.9112537960557195,0.9959790749895374,0.31429059912932994,0.6417870840602304
Sekyere Central,2016,1.65,-1.50938744560866,0.2933927702977987,-0.5247116508534294,-0.8153933034493933,-1.2220403218274156,Forest Ochrosol,2.021401883290528,-1.0170674655637142,-0.6883270354271794,-0.4513759713909621,-1.5829317366168412,0.3652120727596758,-1.1176374806679097,-1.2773064530151457,-0.7112424121922832,-0.12268698536582687,-0.125803651077212,-1.5291794324989691,-1.326269841384561,-1.5098728332121565,1.0973891185182554,0.9959790749895374,-1.2070328028686654,1.9514802545632757
Ledzokuku Krowor,2016,0.8,-0.9306847992261605,-0.26158066479726294,0.9581782046787874,-0.3720793899273701,1.5252111816558074,Coastal Savannah,2.021401883290528,-1.0170674655637142,-1.6940294719186335,-0.3575244577144786,-0.08459943687067294,-0.6948853631637898,1.3339380805134808,-0.8134528518268492,-0.7112424121922832,-1.1388099162611338,-0.9939923177362296,-0.8809689755467548,1.7185173279749766,-0.9295929647819505,1.0973891185182554,0.9959790749895374,-0.25497763403319884,0.04122463323447592
Tolon/Kumbungu,2018,2.25,-0.48741885357295345,1.6445600344261941,-1.5443737544805172,0.9703034871105318,-1.505434868328336,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.252147763161033,-1.0838966629871052,1.614499280841997,-1.5902222474993122,-0.7547638991371208,-0.006248934931401874,0.36898540055125784,0.07953476197346569,-0.751984786190248,-1.2959955467182847,-0.48825372864920397,-0.9112537960557195,-1.0040371581205207,0.5274651151952576,-0.10294970927423411
Jaman North,2021,2.53,1.7432031898454197,-0.2536242774748327,-0.11684228481037157,-0.4493509210942656,-0.17952722146027325,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.40441195612359965,1.1391432149076899,-0.08672260227678352,-0.12134445312389307,1.8722691728570708,2.108731496851242,-0.4832467350383554,-0.30564231339098397,1.7715531687480182,-0.26664991718159625,1.7427925649088065,-0.9112537960557195,-1.0040371581205207,2.263826300911999,-0.0757586668408367
Kwaebibirem,2013,2.2,-2.213045761608738,-0.8050204221458418,-0.05606569975991647,-0.31879772950998186,-1.0617657711070998,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,0.8202266193100013,-0.517652890990107,-1.970855831447686,-0.31599821015610424,-0.7568698985737446,-2.094391437573542,-0.7112424121922832,-0.974919120955438,-0.5070354233752159,-2.093953447996505,-1.4575842497536755,-2.213311792278806,1.0973891185182554,0.9959790749895374,-2.3287616713245085,0.5878947513986399
Akatsi,2013,1.85,-1.733300382995279,-0.14840259707115663,0.12711241643347498,0.2491375257173407,0.12353738353814095,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,-0.0737311020157356,0.08425468752302136,-1.2720012344274585,-0.19573593326518002,0.11116827145821646,-1.742406333479103,-0.7112424121922832,-0.5488030531606319,-0.3594101749794449,-1.6921009074198956,0.12365774548007971,-1.7329256490857254,1.0973891185182554,-1.0040371581205207,-1.0440075406405698,-0.5895283201970112
Dormaa,2020,2.58,0.9086681022360804,-0.9510725553204462,0.8332881478125896,-0.525887532807125,0.41057453346452416,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,-0.6993793532705798,0.8922320541957545,-0.8557083418790399,0.564934848455201,1.0723783584305526,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,1.1078676225275776,0.1682504522789143,0.9087618378232613,-0.9112537960557195,-1.0040371581205207,1.1773876152266245,-0.5372423747685321
